url	Categories	Products	Industries	Internals
https://blog.adobe.com/de/publish/2020/05/18/as-2020-05-dxtr-robert-hranitzky-adobestock-remix	"Kreativität, Illustration"	"Stock"	""	""
https://blog.adobe.com/de/publish/2020/05/15/adobe-fuhrt-ki-dienste-fur-eine-noch-bessere-customer-experience-ein	""	"Experience Platform"	""	""
https://blog.adobe.com/de/publish/2020/05/15/wie-nvidia-die-effizienz-seines-digitalen-marketings-mit-hilfe-von-ki-steigert	""	"Experience Platform"	""	""
https://blog.adobe.com/de/publish/2020/05/08/2020-05-adobe-scan-app	"Kreativität"	"Scan"	""	""
https://blog.adobe.com/de/publish/2020/05/07/wie-magento-seine-solution-partner-und-entwickler-in-krisenzeiten-unterstutzt	"Commerce"	"Magento Commerce"	""	""
https://blog.adobe.com/de/publish/2020/05/05/as-2020-02-adobe-stock-contributor-spotlight-premium-stockanbieter-inspiration	"Kreativität"	"Stock"	""	""
https://blog.adobe.com/de/publish/2020/05/04/wie-die-automobilindustrie-wahrend-covid-19-markenresilienz-aufbauen-kann	""	""	""	""
https://blog.adobe.com/de/publish/2020/04/29/2020-04-creative-residency-community-fund	"Kreativität"	""	""	""
https://blog.adobe.com/de/publish/2020/04/27/neues-adobe-projekt-verbindet-print-und-digitale-dokumente-mittels-ar	"Adobe Summit, Events"	""	""	""
https://blog.adobe.com/de/publish/2020/04/27/adobe-sneaks-erstklassige-digitale-erlebnisse-fur-menschen-mit-beeintrachtigtem-sehvermogen	"Adobe Summit, Events"	""	""	""
https://blog.adobe.com/de/publish/2020/04/22/2020-04-spark-60-tage-kostenlos	"Kreativität"	"Spark"	""	""
https://blog.adobe.com/de/publish/2020/04/21/2020-04-fresco-photoshop-premium-bundle	"Kreativität"	"Fresco, Photoshop, Creative Cloud"	""	"Creative Cloud"
https://blog.adobe.com/de/publish/2020/04/15/as-2020-04-adobe-stock-visual-trend-from-me-to-we	"Kreativität"	"Stock"	""	""
https://blog.adobe.com/de/publish/2020/04/14/2020-04-stay-creative-at-home	"Kreativität"	"Creative Cloud, XD"	"Bildung"	"Creative Cloud"
https://blog.adobe.com/de/publish/2020/04/14/productions-premiere-pro	"Kreativität, Video"	"Premiere Pro"	""	""
https://blog.adobe.com/de/publish/2020/04/14/jetzt-verfugbar-ki-unterstutzte-produktempfehlungen-fur-magento-commerce	"Commerce"	""	"Einzelhandel"	""
https://blog.adobe.com/de/publish/2020/04/07/4-wege-wie-medien-und-entertainment-unternehmen-ihre-kunden-jetzt-unterstutzen-konnen	""	""	""	""
https://blog.adobe.com/de/publish/2020/04/06/2020-04-digitaler-unterricht-mit-adobe-spark	"Kreativität"	"Spark"	""	""
https://blog.adobe.com/de/publish/2020/04/03/2020-04-adobe-xd-erweiterte-kostenlose-nutzung	"Kreativität"	"XD"	""	""
https://blog.adobe.com/de/publish/2020/04/01/2020-04-livestream-tutorial-serie-premiere-pro-jason-levine	"Kreativität"	"Audition, Premiere Pro"	""	""
